TransactionId,Date,Amount,AccountId
963,2/27,-49.23,acc1
964,3/26,-2.86,acc1
965,1/11,-15.42,acc1
966,2/7,37.46,acc1
967,7/14,54.06,acc1
968,1/1,94.22,acc1
969,3/5,69.94,acc1
970,6/27,59.55,acc1
971,12/28,-80.96,acc1
972,5/28,30.06,acc1
973,10/24,-18.42,acc1
974,9/23,24.14,acc1
975,5/13,-74.75,acc1
976,3/1,91.57,acc1
977,12/4,-49.33,acc1
978,1/10,-53.72,acc1
979,12/17,-60.24,acc1
980,12/28,82.76,acc1
981,8/4,68.37,acc1
982,6/6,-89.50,acc1
983,1/19,-68.16,acc1
984,10/24,34.67,acc1
985,4/7,7.02,acc1
986,4/5,-82.50,acc1
987,1/3,-65.89,acc1
988,10/8,47.64,acc1
989,11/5,47.54,acc1
990,1/10,93.87,acc1
991,12/11,45.48,acc1
992,8/18,9.52,acc1
993,12/13,59.05,acc1
994,2/18,27.49,acc1
995,7/10,30.65,acc1
996,10/26,27.39,acc1
997,12/25,-82.52,acc1
998,4/20,16.49,acc1
999,9/3,-95.80,acc1
1000,1/13,-92.63,acc1
1001,9/6,46.85,acc1
1002,12/27,42.03,acc1
1003,4/3,33.68,acc1
1004,2/26,11.48,acc1
1005,1/24,46.78,acc1
1006,4/21,-51.63,acc1
1007,8/18,-56.90,acc1
1008,7/6,4.29,acc1
1009,5/28,97.06,acc1
1010,5/14,-19.95,acc1
1011,5/20,86.50,acc1
1012,4/15,55.94,acc1
1013,12/15,-11.18,acc1
1014,6/10,99.58,acc1
1015,12/21,-7.11,acc1
1016,1/2,75.69,acc1
1017,9/19,-53.57,acc1
1018,10/14,-28.73,acc1
1019,12/23,72.64,acc1
1020,9/12,-52.69,acc1
1021,8/23,74.91,acc1
1022,3/8,42.36,acc1
1023,8/15,-76.20,acc1
1024,5/14,-48.72,acc1
1025,10/26,19.77,acc1
1026,8/25,78.46,acc1
1027,5/27,-2.79,acc1
1028,8/12,56.34,acc1
1029,11/1,-72.76,acc1
1030,11/17,-80.77,acc1
1031,10/4,-99.19,acc1
1032,2/17,31.13,acc1
1033,8/16,-71.98,acc1
1034,10/28,-99.11,acc1
1035,12/19,99.02,acc1
1036,7/9,54.20,acc1
1037,7/1,74.48,acc1
1038,3/20,-20.49,acc1
1039,12/24,78.39,acc1
1040,6/27,71.67,acc1
1041,2/5,-89.55,acc1
1042,12/12,-78.59,acc1
1043,9/16,-88.99,acc1
1044,10/10,85.83,acc1
1045,8/28,-83.70,acc1
1046,9/25,90.49,acc1
1047,10/10,35.97,acc1
1048,8/9,1.92,acc1
1049,12/24,-1.05,acc1
1050,7/5,-39.03,acc1
1051,12/22,-56.94,acc1
1052,11/1,-74.21,acc1
1053,5/8,-65.10,acc1
1054,2/8,87.80,acc1
1055,10/26,-2.78,acc1
1056,7/18,-75.90,acc1
1057,3/16,-77.14,acc1
1058,9/7,-10.75,acc1
1059,2/22,19.92,acc1
1060,4/24,-75.20,acc1
1061,5/2,86.82,acc1
1062,10/25,-6.25,acc1
1063,5/6,86.07,acc1
1064,2/10,-36.02,acc1
1065,6/3,-2.73,acc1
1066,2/8,-51.07,acc1
1067,7/18,-50.00,acc1
1068,3/20,45.11,acc1
1069,6/12,-28.71,acc1
1070,5/10,-47.11,acc1
1071,7/12,-59.20,acc1
1072,7/16,-36.51,acc1
1073,9/18,74.05,acc1
1074,11/13,-81.88,acc1
1075,7/6,10.35,acc1
1076,8/20,93.58,acc1
1077,10/26,52.93,acc1
1078,12/27,84.93,acc1
1079,9/19,40.20,acc1
1080,3/11,-21.27,acc1
1081,10/26,99.59,acc1
1082,5/3,97.71,acc1
1083,10/8,6.97,acc1
1084,10/18,-8.10,acc1
1085,11/21,49.76,acc1
1086,1/24,74.43,acc1
1087,12/18,36.61,acc1
1088,7/3,43.36,acc1
1089,8/2,-64.46,acc1
1090,10/12,8.39,acc1
1091,3/17,-19.63,acc1
1092,10/2,-97.01,acc1
1093,7/11,66.50,acc1
1094,6/18,-79.41,acc1
1095,3/1,26.95,acc1
1096,4/10,-9.18,acc1
1097,9/24,38.67,acc1
1098,5/1,31.68,acc1
1099,5/27,-90.24,acc1
1100,4/10,-28.37,acc1
1101,11/24,52.03,acc1
1102,2/2,-52.38,acc1
1103,9/24,-10.21,acc1
1104,1/21,-71.10,acc1
1105,6/11,48.48,acc1
1106,7/19,65.60,acc1
1107,2/7,30.49,acc1
1108,1/19,25.45,acc1
1109,4/26,42.08,acc1
1110,5/9,-90.59,acc1
1111,9/2,86.99,acc1
1112,4/9,30.42,acc1
1113,1/26,99.68,acc1
1114,3/16,70.75,acc1
1115,9/4,7.58,acc1
1116,1/11,88.76,acc1
1117,1/18,-45.46,acc1
1118,11/2,-38.72,acc1
1119,1/23,79.96,acc1
1120,10/11,-65.18,acc1
1121,6/24,96.72,acc1
1122,11/24,74.66,acc1
1123,5/16,-34.26,acc1
1124,3/23,78.85,acc1
1125,3/14,24.15,acc1
1126,2/17,75.64,acc1
1127,12/26,-7.96,acc1
1128,8/8,-33.80,acc1
1129,10/15,-1.49,acc1
1130,3/26,12.38,acc1
1131,12/16,-4.86,acc1
1132,3/10,-62.54,acc1
1133,7/20,-24.84,acc1
1134,11/18,-38.99,acc1
1135,5/7,78.05,acc1
1136,10/7,-76.00,acc1
1137,2/4,53.56,acc1
1138,8/21,92.03,acc1
1139,6/2,-57.52,acc1
1140,9/27,-39.96,acc1
1141,12/18,29.05,acc1
1142,1/20,-83.88,acc1
1143,3/13,77.14,acc1
1144,8/7,-39.38,acc1
1145,8/24,-85.70,acc1
1146,10/22,-29.85,acc1
1147,5/19,25.62,acc1
1148,1/27,62.29,acc1
1149,4/21,79.31,acc1
1150,8/17,-36.78,acc1
1151,11/1,-9.76,acc1
1152,4/7,-13.87,acc1
1153,6/14,17.72,acc1
1154,12/13,8.94,acc1
1155,11/22,-15.31,acc1
1156,1/22,60.28,acc1
1157,7/15,-61.95,acc1
1158,8/24,-52.80,acc1
1159,1/27,97.50,acc1
1160,2/27,90.00,acc1
1161,7/13,-35.20,acc1
1162,6/16,69.63,acc1
1163,10/7,43.16,acc1
1164,11/15,-78.90,acc1
1165,3/13,-83.86,acc1
1166,4/17,-10.03,acc1
1167,7/13,-66.15,acc1
1168,12/8,-98.38,acc1
1169,8/16,-16.84,acc1
1170,9/18,5.68,acc1
1171,5/9,-58.10,acc1
1172,12/20,91.36,acc1
1173,8/8,-57.68,acc1
1174,11/10,0.90,acc1
1175,11/28,-4.19,acc1
1176,4/22,-26.29,acc1
1177,12/6,76.83,acc1
1178,12/28,-55.06,acc1
1179,7/26,-65.37,acc1
1180,2/21,-75.92,acc1
1181,5/10,61.18,acc1
1182,6/26,18.74,acc1
1183,8/5,10.38,acc1
1184,10/11,75.57,acc1
1185,6/5,68.71,acc1
1186,11/9,33.80,acc1
1187,4/19,9.03,acc1
1188,6/6,57.97,acc1
1189,2/15,76.89,acc1
1190,11/15,-47.20,acc1
1191,9/5,-4.00,acc1
1192,6/8,-49.69,acc1
1193,12/1,-20.56,acc1
1194,11/18,36.63,acc1
1195,6/12,-59.13,acc1
1196,5/23,-81.25,acc1
1197,4/14,-1.12,acc1
1198,1/7,-6.89,acc1
1199,12/27,46.44,acc1
1200,5/16,-5.55,acc1
1201,10/4,-13.81,acc1
1202,11/22,-66.61,acc1
1203,5/12,-97.00,acc1
1204,12/15,90.43,acc1
1205,3/11,-21.23,acc1
1206,6/18,7.41,acc1
1207,5/21,48.13,acc1
1208,11/24,-79.31,acc1
1209,9/18,-98.79,acc1
1210,12/7,21.47,acc1
1211,6/13,19.67,acc1
1212,9/14,-0.53,acc1
1213,1/1,-82.77,acc1
1214,7/5,94.12,acc1
1215,11/24,65.18,acc1
1216,12/3,-43.71,acc1
1217,4/10,-46.81,acc1
1218,9/26,-35.19,acc1
1219,1/13,70.04,acc1
1220,1/27,-54.07,acc1
1221,3/10,-44.33,acc1
1222,5/6,31.89,acc1
1223,5/12,77.40,acc1
1224,2/9,-12.14,acc1
1225,12/21,86.80,acc1
1226,4/3,-21.49,acc1
1227,8/1,24.71,acc1
1228,2/18,65.22,acc1
1229,1/28,94.49,acc1
1230,4/28,50.33,acc1
1231,9/7,99.85,acc1
1232,6/4,91.64,acc1
1233,5/24,28.24,acc1
1234,5/23,32.74,acc1
1235,7/11,-51.49,acc1
1236,12/15,-61.42,acc1
1237,10/11,34.44,acc1
1238,1/19,53.18,acc1
1239,5/23,-21.99,acc1
1240,7/21,-85.04,acc1
1241,6/7,-39.80,acc1
1242,2/22,-74.91,acc1
1243,12/18,-0.49,acc1
1244,2/12,77.59,acc1
1245,3/12,6.68,acc1
1246,4/28,99.21,acc1
1247,1/20,40.02,acc1
1248,6/18,23.29,acc1
1249,10/10,38.56,acc1
1250,4/10,-50.79,acc1
1251,7/8,56.55,acc1
1252,3/11,-92.84,acc1
1253,7/24,34.65,acc1
1254,10/19,-11.39,acc1
1255,4/22,-81.96,acc1
1256,8/22,-82.63,acc1
1257,9/12,-84.02,acc1
1258,12/14,42.72,acc1
1259,7/10,22.45,acc1
1260,7/12,-62.36,acc1
1261,1/20,26.13,acc1
1262,8/14,-0.58,acc1
1263,3/19,-17.19,acc1
1264,4/24,-15.53,acc1
1265,12/4,53.92,acc1
1266,8/6,-91.12,acc1
1267,6/21,-84.26,acc1
1268,1/25,8.43,acc1
1269,6/2,28.22,acc1
1270,1/2,-18.03,acc1
1271,11/11,65.71,acc1
1272,5/7,59.86,acc1
1273,3/28,-15.72,acc1
1274,1/13,-74.09,acc1
1275,2/9,-34.50,acc1
1276,3/5,-34.77,acc1
1277,6/27,1.70,acc1
1278,1/15,79.17,acc1
1279,5/7,74.69,acc1
1280,1/14,17.88,acc1
1281,7/1,-10.93,acc1
1282,4/6,-73.83,acc1
1283,6/19,-87.21,acc1
1284,3/4,-37.40,acc1
1285,10/14,-61.78,acc1
1286,6/4,-99.29,acc1
1287,5/18,-91.53,acc1
1288,7/27,1.99,acc1
1289,9/15,-43.14,acc1
1290,6/26,56.58,acc1
1291,4/8,-77.05,acc1
1292,3/25,-5.48,acc1
1293,9/17,37.96,acc1
1294,1/2,-86.04,acc1
1295,3/16,-28.13,acc1
1296,12/28,2.72,acc1
1297,7/24,88.46,acc1
1298,9/27,28.44,acc1
1299,12/1,99.63,acc1
1300,12/12,-3.46,acc1
1301,10/16,73.52,acc1
1302,6/25,70.83,acc1
1303,2/25,-92.15,acc1
1304,1/6,-93.38,acc1
1305,5/27,-74.77,acc1
1306,5/27,11.94,acc1
1307,1/24,-72.91,acc1
1308,2/7,-56.67,acc1
1309,8/20,34.80,acc1
1310,2/19,-86.80,acc1
1311,8/11,40.72,acc1
1312,9/3,28.37,acc1
1313,8/23,51.62,acc1
1314,3/17,-94.94,acc1
1315,4/13,10.87,acc1
1316,6/15,97.93,acc1
1317,1/1,-52.13,acc1
1318,11/13,-50.16,acc1
1319,6/28,59.17,acc1
1320,10/16,39.85,acc1
1321,7/7,45.96,acc1
1322,4/10,83.94,acc1
1323,7/17,-55.32,acc1
1324,10/28,91.35,acc1
1325,10/27,-10.88,acc1
1326,4/13,40.52,acc1
1327,3/16,67.50,acc1
1328,6/24,-73.61,acc1
1329,9/12,-38.18,acc1
1330,7/25,50.30,acc1
1331,3/27,-88.25,acc1
1332,4/20,-58.45,acc1
1333,1/8,-86.45,acc1
1334,5/10,63.20,acc1
1335,6/7,-70.43,acc1
1336,2/5,-36.54,acc1
1337,3/14,-81.27,acc1
1338,10/19,-19.15,acc1
1339,9/28,88.14,acc1
1340,8/18,-37.62,acc1
1341,1/10,98.35,acc1
1342,3/27,53.37,acc1
1343,3/20,60.74,acc1
1344,1/23,-0.09,acc1
1345,12/27,-69.99,acc1
1346,5/12,-74.01,acc1
1347,12/18,-49.90,acc1
1348,9/25,15.04,acc1
1349,5/22,-9.16,acc1
1350,4/4,59.59,acc1
1351,6/28,52.44,acc1
1352,1/21,30.41,acc1
1353,12/9,-14.18,acc1
1354,11/5,-23.49,acc1
1355,5/6,-74.21,acc1
1356,7/9,72.75,acc1
1357,2/20,1.21,acc1
1358,2/4,21.54,acc1
1359,3/7,-64.91,acc1
1360,12/24,-85.19,acc1
1361,10/17,64.50,acc1
1362,4/7,72.93,acc1
1363,8/6,15.19,acc1
1364,2/1,61.12,acc1
1365,6/9,-24.78,acc1
1366,4/6,93.31,acc1
1367,4/20,-37.38,acc1
1368,1/4,25.93,acc1
1369,8/26,-56.25,acc1
1370,10/25,-9.18,acc1
1371,9/14,-76.82,acc1
1372,6/5,-55.26,acc1
1373,2/19,60.06,acc1
1374,3/22,51.68,acc1
1375,11/4,71.06,acc1
1376,3/28,72.97,acc1
1377,8/7,33.94,acc1
1378,12/17,45.16,acc1
1379,4/25,-71.75,acc1
1380,3/5,48.40,acc1
1381,2/27,73.64,acc1
1382,5/15,92.73,acc1
1383,8/15,67.56,acc1
1384,4/5,82.07,acc1
1385,5/11,98.94,acc1
1386,6/5,33.34,acc1
1387,8/20,11.80,acc1
1388,11/9,58.43,acc1
1389,7/27,-9.29,acc1
1390,9/3,79.62,acc1
1391,11/12,-36.59,acc1
1392,7/20,-15.57,acc1
1393,1/27,-92.28,acc1
1394,8/12,91.98,acc1
1395,1/18,-74.86,acc1
1396,6/16,85.55,acc1
1397,2/8,26.50,acc1
1398,7/20,95.61,acc1
1399,10/20,21.59,acc1
1400,7/10,-4.55,acc1
1401,11/2,-31.07,acc1
1402,8/15,31.13,acc1
1403,4/8,-25.73,acc1
1404,10/4,-67.51,acc1
1405,9/19,-6.94,acc1
1406,12/4,-32.81,acc1
1407,4/7,54.95,acc1
1408,3/6,-74.64,acc1
1409,6/14,-13.94,acc1
1410,1/18,-64.40,acc1
1411,8/4,-24.43,acc1
1412,9/3,-33.18,acc1
1413,3/5,-67.69,acc1
1414,4/2,-18.31,acc1
1415,3/26,-32.89,acc1
1416,1/15,-86.76,acc1
1417,12/1,99.08,acc1
1418,6/16,-49.92,acc1
1419,9/24,34.91,acc1
1420,6/13,-35.67,acc1
1421,8/24,24.84,acc1
1422,4/27,11.84,acc1
1423,7/3,33.60,acc1
1424,1/22,79.89,acc1
1425,9/11,-40.16,acc1
1426,10/15,-26.62,acc1
1427,11/9,-80.54,acc1
1428,6/21,-70.14,acc1
1429,2/26,92.10,acc1
1430,2/9,-64.18,acc1
1431,10/28,45.23,acc1
1432,1/6,-90.25,acc1
1433,7/13,79.51,acc1
1434,1/15,-75.52,acc1
1435,7/9,-20.56,acc1
1436,8/5,-62.42,acc1
1437,12/8,60.06,acc1
1438,11/1,-52.34,acc1
1439,6/28,38.91,acc1
1440,2/6,90.87,acc1
1441,5/13,-23.32,acc1
1442,5/3,-4.50,acc1
1443,1/5,-39.23,acc1
1444,2/17,-60.09,acc1
1445,8/1,29.81,acc1
1446,6/1,30.73,acc1
1447,2/14,92.72,acc1
1448,12/8,4.09,acc1
1449,4/13,20.06,acc1
1450,6/17,-62.81,acc1
1451,7/24,98.85,acc1
1452,7/17,-35.90,acc1
1453,8/22,-90.77,acc1
1454,12/5,53.62,acc1
1455,10/26,32.05,acc1
1456,4/13,92.01,acc1
1457,2/14,49.51,acc1
1458,6/24,-49.26,acc1
1459,5/1,56.52,acc1
1460,12/12,-96.18,acc1
1461,12/9,18.34,acc1
1462,10/6,3.77,acc1
1463,5/1,-21.22,acc1
1464,3/5,-63.76,acc1
1465,2/2,37.72,acc1
1466,7/8,23.93,acc1
1467,5/16,13.61,acc1
1468,11/28,57.03,acc1
1469,9/8,7.33,acc1
1470,2/20,-4.95,acc1
1471,1/4,-44.96,acc1
1472,4/26,20.30,acc1
1473,4/26,-87.14,acc1
1474,8/25,80.62,acc1
1475,12/9,-3.10,acc1
1476,12/15,-3.61,acc1
1477,5/11,64.49,acc1
1478,9/10,-18.40,acc1
1479,7/26,-52.53,acc1
1480,3/9,22.77,acc1
1481,4/25,-97.38,acc1
1482,6/2,75.57,acc1
1483,3/15,-49.92,acc1
1484,6/24,-38.36,acc1
1485,2/8,90.24,acc1
1486,1/12,-18.07,acc1
1487,6/8,-51.38,acc1
1488,7/13,-44.03,acc1
1489,3/27,49.31,acc1
1490,5/1,-0.94,acc1
1491,2/1,-98.18,acc1
1492,10/8,27.16,acc1
1493,5/16,62.78,acc1
1494,5/18,50.65,acc1
1495,11/14,97.36,acc1
1496,10/9,-14.30,acc1
1497,7/5,34.60,acc1
1498,4/12,-57.47,acc1
1499,9/15,-66.33,acc1
1500,9/12,-35.23,acc1
1501,6/27,67.47,acc1
1502,7/8,-7.84,acc1
1503,4/26,-77.11,acc1
1504,7/18,-87.46,acc1
1505,11/18,-14.68,acc1
1506,1/28,-60.54,acc1
1507,10/1,-80.43,acc1
1508,5/13,-73.28,acc1
1509,2/15,69.99,acc1
1510,9/11,42.02,acc1
1511,6/4,34.38,acc1
1512,10/12,-23.11,acc1
1513,2/8,-27.24,acc1
1514,12/17,-11.91,acc1
1515,5/9,-40.63,acc1
1516,7/16,62.81,acc1
1517,1/17,75.61,acc1
1518,8/27,-33.55,acc1
1519,7/10,-98.12,acc1
1520,11/20,-77.02,acc1
1521,8/12,-1.96,acc1
1522,7/11,23.24,acc1
1523,7/24,46.53,acc1
1524,6/9,-6.96,acc1
1525,1/8,3.09,acc1
1526,1/20,92.48,acc1
1527,2/10,-90.57,acc1
1528,6/12,-39.96,acc1
1529,9/8,73.24,acc1
1530,12/28,-20.39,acc1
1531,7/26,-90.60,acc1
1532,2/12,-49.80,acc1
1533,3/8,-18.44,acc1
1534,1/6,-91.78,acc1
1535,10/2,32.37,acc1
1536,10/22,-7.88,acc1
1537,2/19,-69.28,acc1
1538,10/14,63.03,acc1
1539,5/27,89.51,acc1
1540,3/8,-51.07,acc1
1541,7/27,78.59,acc1
1542,7/16,-45.05,acc1
1543,3/19,66.75,acc1
1544,2/11,74.29,acc1
1545,7/23,-57.63,acc1
1546,3/27,-44.09,acc1
1547,5/27,66.06,acc1
1548,2/6,74.10,acc1
1549,8/9,-95.33,acc1
1550,9/9,58.69,acc1
1551,2/20,-61.07,acc1
1552,5/13,-77.40,acc1
1553,2/23,-56.10,acc1
1554,6/8,68.82,acc1
1555,5/25,26.11,acc1
1556,12/2,90.26,acc1
1557,5/16,26.06,acc1
1558,12/1,98.86,acc1
1559,12/15,7.40,acc1
1560,11/2,-72.75,acc1
1561,9/20,-98.17,acc1
1562,6/4,44.41,acc1
1563,2/15,-28.64,acc1
1564,10/26,-83.24,acc1
1565,10/21,-14.21,acc1
1566,3/9,66.05,acc1
1567,6/21,-86.86,acc1
1568,8/5,78.02,acc1
1569,2/11,0.86,acc1
1570,2/22,76.34,acc1
1571,11/3,-19.30,acc1
1572,12/18,-54.36,acc1
1573,10/23,-32.27,acc1
1574,8/19,-1.89,acc1
1575,2/11,24.95,acc1
1576,9/1,-37.84,acc1
1577,2/21,-16.26,acc1
1578,11/26,96.31,acc1
1579,8/26,49.13,acc1
1580,7/26,98.67,acc1
1581,11/22,58.56,acc1
1582,10/14,-49.41,acc1
1583,6/21,45.82,acc1
1584,5/13,91.07,acc1
1585,10/1,31.58,acc1
1586,7/11,-19.94,acc1
1587,3/24,17.56,acc1
1588,11/22,-99.50,acc1
1589,7/19,-4.24,acc1
1590,12/19,-9.37,acc1
1591,11/13,-1.59,acc1
1592,6/21,66.69,acc1
1593,1/9,-88.37,acc1
1594,11/8,-80.80,acc1
1595,6/13,43.83,acc1
1596,6/1,-71.93,acc1
1597,5/3,-29.89,acc1
1598,1/24,89.99,acc1
1599,2/17,-41.05,acc1
1600,11/12,90.66,acc1
1601,9/10,83.74,acc1
1602,10/25,15.26,acc1
1603,12/20,-80.43,acc1
1604,4/3,-48.80,acc1
1605,11/6,-18.78,acc1
1606,11/10,45.39,acc1
1607,10/14,-15.56,acc1
1608,10/11,12.63,acc1
1609,3/25,-68.71,acc1
1610,6/23,-43.13,acc1
1611,4/6,-47.01,acc1
1612,12/25,14.57,acc1
1613,9/19,-73.40,acc1
1614,9/7,-94.77,acc1
1615,3/21,48.70,acc1
1616,2/15,14.36,acc1
1617,12/20,23.65,acc1
1618,2/6,-29.55,acc1
1619,3/26,34.02,acc1
1620,6/1,3.37,acc1
1621,4/18,-91.92,acc1
1622,9/28,30.52,acc1
1623,8/24,-55.68,acc1
1624,8/2,-33.92,acc1
1625,9/1,-19.64,acc1
1626,1/9,-47.62,acc1
1627,7/13,-7.44,acc1
1628,3/26,-7.72,acc1
1629,10/9,2.42,acc1
1630,3/17,33.41,acc1
1631,6/4,29.37,acc1
1632,7/25,-25.30,acc1
1633,4/6,45.99,acc1
1634,5/17,86.64,acc1
1635,12/19,49.60,acc1
1636,2/4,-0.52,acc1
1637,9/9,-24.92,acc1
1638,11/12,52.93,acc1
1639,2/23,4.25,acc1
1640,2/17,-40.61,acc1
1641,5/14,-57.28,acc1
1642,2/12,-92.12,acc1
1643,11/21,92.06,acc1
1644,2/22,-51.81,acc1
1645,6/26,-58.75,acc1
1646,12/10,-99.68,acc1
1647,7/4,-89.33,acc1
1648,3/4,17.08,acc1
1649,4/1,77.38,acc1
1650,12/1,3.79,acc1
1651,1/11,-73.95,acc1
1652,6/7,-49.00,acc1
1653,2/28,-4.97,acc1
1654,8/4,-39.20,acc1
1655,5/1,8.57,acc1
1656,2/16,-82.95,acc1
1657,3/19,28.60,acc1
1658,9/27,-47.16,acc1
1659,6/27,-89.93,acc1
1660,3/18,92.64,acc1
1661,10/11,77.29,acc1
1662,3/10,62.17,acc1
1663,12/28,66.56,acc1
1664,9/21,62.79,acc1
1665,10/21,19.31,acc1
1666,3/23,-44.06,acc1
1667,4/15,-97.36,acc1
1668,3/14,83.53,acc1
1669,3/7,-81.55,acc1
1670,9/26,-35.46,acc1
1671,7/4,38.15,acc1
1672,6/15,-54.38,acc1
1673,2/4,-24.90,acc1
1674,12/25,-89.86,acc1
1675,5/17,-93.77,acc1
1676,2/24,-85.19,acc1
1677,11/28,99.99,acc1
1678,5/16,-34.74,acc1
1679,1/9,28.86,acc1
1680,5/12,-86.00,acc1
1681,2/8,8.05,acc1
1682,3/4,73.59,acc1
1683,3/20,-88.66,acc1
1684,2/12,-59.54,acc1
1685,4/3,18.35,acc1
1686,8/3,-31.72,acc1
1687,9/12,-71.50,acc1
1688,12/4,64.83,acc1
1689,12/15,56.26,acc1
1690,11/3,-67.05,acc1
1691,6/8,49.33,acc1
1692,7/21,8.49,acc1
1693,1/2,90.36,acc1
1694,12/10,-2.17,acc1
1695,11/11,44.64,acc1
1696,11/28,73.91,acc1
1697,12/16,-63.78,acc1
1698,1/9,87.44,acc1
1699,3/15,-60.99,acc1
1700,9/28,56.14,acc1
1701,12/12,-78.87,acc1
1702,11/25,-78.29,acc1
1703,7/26,-67.78,acc1
1704,12/4,48.16,acc1
1705,3/1,-72.20,acc1
1706,7/19,-1.65,acc1
1707,3/3,-95.19,acc1
1708,10/26,26.80,acc1
1709,8/24,-62.57,acc1
1710,8/27,31.07,acc1
1711,5/7,-96.43,acc1
1712,3/19,-89.26,acc1
1713,7/25,-84.83,acc1
1714,9/18,-43.15,acc1
1715,7/26,-82.83,acc1
1716,2/20,55.18,acc1
1717,4/7,1.44,acc1
1718,5/26,68.67,acc1
1719,10/21,77.62,acc1
1720,12/12,4.99,acc1
1721,5/19,80.06,acc1
1722,4/17,24.65,acc1
1723,2/24,47.53,acc1
1724,1/3,36.51,acc1
1725,4/15,78.19,acc1
1726,3/24,-11.11,acc1
1727,2/4,80.15,acc1
1728,2/21,-14.34,acc1
1729,5/28,-87.46,acc1
1730,6/3,94.14,acc1
1731,2/12,35.66,acc1
1732,7/13,-86.65,acc1
1733,5/4,-93.72,acc1
1734,10/20,-95.87,acc1
1735,9/22,56.35,acc1
1736,4/12,-94.95,acc1
1737,8/25,28.74,acc1
1738,10/5,-60.08,acc1
1739,3/4,63.26,acc1
1740,2/3,95.16,acc1
1741,2/7,-99.66,acc1
1742,7/28,-59.09,acc1
1743,2/14,32.28,acc1
1744,11/18,43.91,acc1
1745,12/23,94.90,acc1
1746,12/8,93.23,acc1
1747,3/28,-70.22,acc1
1748,3/26,89.57,acc1
1749,1/7,-18.11,acc1
1750,4/4,9.18,acc1
1751,2/2,-82.31,acc1
1752,11/10,-55.40,acc1
1753,3/2,98.35,acc1
1754,1/4,-49.44,acc1
1755,3/6,41.81,acc1
1756,7/15,-15.76,acc1
1757,3/22,-16.92,acc1
1758,10/6,28.82,acc1
1759,2/17,-57.74,acc1
1760,6/26,-9.96,acc1
1761,7/19,2.96,acc1
1762,6/19,60.89,acc1
1763,9/11,85.09,acc1
1764,4/17,57.98,acc1
1765,8/18,-35.19,acc1
1766,12/28,77.12,acc1
1767,8/8,-65.41,acc1
1768,8/23,15.50,acc1
1769,4/5,71.66,acc1
1770,5/19,47.78,acc1
1771,7/9,81.11,acc1
1772,11/22,84.73,acc1
1773,11/18,-30.61,acc1
1774,2/10,84.21,acc1
1775,4/24,16.52,acc1
1776,7/3,-43.74,acc1
1777,4/11,35.54,acc1
1778,8/10,-98.37,acc1
1779,9/7,72.73,acc1
1780,10/26,89.00,acc1
1781,5/7,-48.37,acc1
1782,4/3,-91.48,acc1
1783,1/22,-93.55,acc1
1784,1/22,-20.13,acc1
1785,8/14,-37.87,acc1
1786,10/3,-40.96,acc1
1787,3/7,-14.66,acc1
1788,12/23,-27.70,acc1
1789,8/21,57.47,acc1
1790,3/12,-86.35,acc1
1791,6/15,-93.59,acc1
1792,5/16,27.30,acc1
1793,4/8,-44.32,acc1
1794,6/14,1.04,acc1
1795,5/25,87.45,acc1
1796,9/24,-42.34,acc1
1797,7/13,83.97,acc1
1798,12/19,-24.01,acc1
1799,7/3,-33.23,acc1
1800,4/3,-86.52,acc1
1801,8/1,-20.77,acc1
1802,7/27,55.05,acc1
1803,7/16,28.93,acc1
1804,9/4,-16.94,acc1
1805,10/23,39.49,acc1
1806,12/20,-97.44,acc1
1807,4/21,53.02,acc1
1808,6/4,-88.93,acc1
1809,8/28,-62.26,acc1
1810,5/23,-29.76,acc1
1811,5/24,13.33,acc1
1812,2/22,-24.98,acc1
1813,6/10,3.95,acc1
1814,4/1,-9.73,acc1
1815,9/10,-1.90,acc1
1816,4/11,41.06,acc1
1817,1/23,61.43,acc1
1818,12/25,58.29,acc1
1819,9/21,86.29,acc1
1820,4/14,-57.76,acc1
1821,1/8,35.94,acc1
1822,8/15,-73.03,acc1
1823,12/23,19.34,acc1
1824,7/14,-63.07,acc1
1825,9/13,-41.88,acc1
1826,4/4,-71.84,acc1
1827,5/13,66.03,acc1
1828,12/18,13.19,acc1
1829,6/17,50.43,acc1
1830,6/15,19.52,acc1
1831,9/23,90.09,acc1
1832,2/11,77.82,acc1
1833,2/9,99.89,acc1
1834,1/26,-68.15,acc1
1835,6/22,17.05,acc1
1836,10/12,-82.35,acc1
1837,2/7,-87.82,acc1
1838,7/23,95.42,acc1
1839,11/16,-96.70,acc1
1840,9/5,23.17,acc1
1841,3/22,-3.58,acc1
1842,6/25,-76.76,acc1
1843,1/4,37.95,acc1
1844,5/20,-81.08,acc1
1845,7/27,-13.51,acc1
1846,12/20,-66.20,acc1
1847,3/2,-98.55,acc1
1848,2/23,-96.22,acc1
1849,3/27,55.18,acc1
1850,11/13,73.40,acc1
1851,7/15,84.25,acc1
1852,11/3,-47.72,acc1
1853,10/16,1.58,acc1
1854,11/27,-77.15,acc1
1855,3/9,-82.51,acc1
1856,5/28,7.22,acc1
1857,3/20,-88.69,acc1
1858,4/27,81.74,acc1
1859,6/17,23.78,acc1
1860,8/14,-3.33,acc1
1861,7/4,-40.86,acc1
1862,4/6,-68.58,acc1
1863,9/27,17.59,acc1
1864,5/18,-9.99,acc1
1865,8/5,-58.94,acc1
